  2.81174E-01  2.81174E-01  2.86783E-01  2.97279E-01  3.11520E-01  3.28219E-01  3.46140E-01  3.64226E-01  3.81660E-01  3.97871E-01  4.12512E-01  4.25417E-01  4.36559E-01  4.46006E-01  4.53884E-01  4.60354E-01  4.65583E-01  4.69733E-01  4.72954E-01  4.75375E-01  4.77102E-01  4.78220E-01  4.78789E-01  4.78853E-01  4.78426E-01  4.77461E-01  4.75930E-01  4.73874E-01  4.71359E-01  4.68486E-01  4.65407E-01  4.62342E-01  4.59595E-01  4.57563E-01  4.56748E-01  4.57750E-01  4.61267E-01  4.68068E-01  4.78965E-01  4.94773E-01  5.16262E-01  5.44093E-01  5.78748E-01  6.20419E-01  6.68785E-01  7.22519E-01  7.78254E-01  8.28901E-01  8.62172E-01  8.62172E-01
  2.79741E-01  2.79741E-01  2.86476E-01  2.98988E-01  3.15787E-01  3.35212E-01  3.55715E-01  3.76018E-01  3.95182E-01  4.12596E-01  4.27938E-01  4.41107E-01  4.52160E-01  4.61256E-01  4.68610E-01  4.74455E-01  4.79022E-01  4.82522E-01  4.85141E-01  4.87032E-01  4.88316E-01  4.89086E-01  4.89406E-01  4.89313E-01  4.88813E-01  4.87834E-01  4.86312E-01  4.84253E-01  4.81672E-01  4.78613E-01  4.75164E-01  4.71475E-01  4.67784E-01  4.64433E-01  4.61886E-01  4.60738E-01  4.61718E-01  4.65669E-01  4.73528E-01  4.86279E-01  5.04895E-01  5.30264E-01  5.63097E-01  6.03787E-01  6.52145E-01  7.06839E-01  7.64270E-01  8.16809E-01  8.51371E-01  8.51371E-01
  2.78154E-01  2.78154E-01  2.86108E-01  3.00779E-01  3.20257E-01  3.42452E-01  3.65471E-01  3.87809E-01  4.08421E-01  4.26688E-01  4.42346E-01  4.55389E-01  4.65985E-01  4.74400E-01  4.80946E-01  4.85937E-01  4.89665E-01  4.92386E-01  4.94316E-01  4.95625E-01  4.96445E-01  4.96871E-01  4.96965E-01  4.96760E-01  4.96251E-01  4.95354E-01  4.93984E-01  4.92113E-01  4.89719E-01  4.86793E-01  4.83363E-01  4.79510E-01  4.75401E-01  4.71310E-01  4.67643E-01  4.64961E-01  4.63990E-01  4.65615E-01  4.70861E-01  4.80853E-01  4.96750E-01  5.19659E-01  5.50525E-01  5.89957E-01  6.37921E-01  6.93108E-01  7.51724E-01  8.05664E-01  8.41167E-01  8.41167E-01
  2.76403E-01  2.76403E-01  2.85664E-01  3.02620E-01  3.24867E-01  3.49834E-01  3.75252E-01  3.99397E-01  4.21143E-01  4.39901E-01  4.55497E-01  4.68053E-01  4.77868E-01  4.85331E-01  4.90856E-01  4.94834E-01  4.97615E-01  4.99493E-01  5.00704E-01  5.01428E-01  5.01799E-01  5.01906E-01  5.01808E-01  5.01527E-01  5.01054E-01  5.00297E-01  4.99160E-01  4.97592E-01  4.95536E-01  4.92943E-01  4.89785E-01  4.86086E-01  4.81939E-01  4.77547E-01  4.73251E-01  4.69557E-01  4.67164E-01  4.66969E-01  4.70053E-01  4.77649E-01  4.91077E-01  5.11648E-01  5.40534E-01  5.78563E-01  6.25867E-01  6.81179E-01  7.40540E-01  7.95431E-01  8.31551E-01  8.31551E-01
  2.74482E-01  2.74482E-01  2.85131E-01  3.04478E-01  3.29556E-01  3.57254E-01  3.84914E-01  4.10607E-01  4.33160E-01  4.52051E-01  4.67238E-01  4.78995E-01  4.87772E-01  4.94086E-01  4.98452E-01  5.01337E-01  5.03137E-01  5.04174E-01  5.04692E-01  5.04872E-01  5.04840E-01  5.04677E-01  5.04427E-01  5.04107E-01  5.03699E-01  5.03113E-01  5.02249E-01  5.01038E-01  4.99397E-01  4.97244E-01  4.94509E-01  4.91160E-01  4.87229E-01  4.82850E-01  4.78293E-01  4.74002E-01  4.70633E-01  4.69070E-01  4.70424E-01  4.76006E-01  4.87268E-01  5.05701E-01  5.32689E-01  5.69272E-01  6.15748E-01  6.70902E-01  7.30633E-01  7.86073E-01  8.22509E-01  8.22509E-01
  2.72387E-01  2.72387E-01  2.84496E-01  3.06321E-01  3.34257E-01  3.64609E-01  3.94323E-01  4.21287E-01  4.44325E-01  4.63021E-01  4.77500E-01  4.88211E-01  4.95765E-01  5.00811E-01  5.03960E-01  5.05744E-01  5.06595E-01  5.06848E-01  5.06746E-01  5.06459E-01  5.06098E-01  5.05726E-01  5.05376E-01  5.05051E-01  5.04727E-01  5.04321E-01  5.03737E-01  5.02892E-01  5.01685E-01  5.00010E-01  4.97763E-01  4.94869E-01  4.91306E-01  4.87144E-01  4.82584E-01  4.78009E-01  4.74021E-01  4.71473E-01  4.71485E-01  4.75421E-01  4.84838E-01  5.01380E-01  5.26618E-01  5.61791E-01  6.07352E-01  6.62136E-01  7.21921E-01  7.77547E-01  8.14022E-01  8.14022E-01
  2.70112E-01  2.70112E-01  2.83744E-01  3.08111E-01  3.38903E-01  3.71800E-01  4.03356E-01  4.31312E-01  4.54532E-01  4.72750E-01  4.86283E-01  4.95774E-01  5.01999E-01  5.05734E-01  5.07678E-01  5.08416E-01  5.08401E-01  5.07969E-01  5.07352E-01  5.06699E-01  5.06097E-01  5.05589E-01  5.05189E-01  5.04888E-01  5.04658E-01  5.04427E-01  5.04105E-01  5.03602E-01  5.02807E-01  5.01597E-01  4.99844E-01  4.97437E-01  4.94311E-01  4.90481E-01  4.86087E-01  4.81448E-01  4.77110E-01  4.73889E-01  4.72895E-01  4.75525E-01  4.83413E-01  4.98331E-01  5.22011E-01  5.55866E-01  6.00487E-01  6.54749E-01  7.14321E-01  7.69809E-01  8.06073E-01  8.06073E-01
  2.67652E-01  2.67652E-01  2.82858E-01  3.09810E-01  3.43424E-01  3.78730E-01  4.11905E-01  4.40585E-01  4.63721E-01  4.81231E-01  4.93649E-01  5.01819E-01  5.06680E-01  5.09128E-01  5.09937E-01  5.09730E-01  5.08969E-01  5.07979E-01  5.06970E-01  5.06061E-01  5.05311E-01  5.04738E-01  5.04336E-01  5.04085E-01  5.03951E-01  5.03877E-01  5.03782E-01  5.03575E-01  5.03141E-01  5.02347E-01  5.01049E-01  4.99111E-01  4.96433E-01  4.92983E-01  4.88848E-01  4.84288E-01  4.79796E-01  4.76145E-01  4.74425E-01  4.76050E-01  4.82710E-01  4.96275E-01  5.18614E-01  5.51283E-01  5.94986E-01  6.48621E-01  7.07754E-01  7.62815E-01  7.98641E-01  7.98641E-01
  2.65003E-01  2.65003E-01  2.81823E-01  3.11377E-01  3.47750E-01  3.85306E-01  4.19875E-01  4.49035E-01  4.71865E-01  4.88502E-01  4.99705E-01  5.06522E-01  5.10049E-01  5.11286E-01  5.11072E-01  5.10050E-01  5.08682E-01  5.07271E-01  5.05994E-01  5.04938E-01  5.04128E-01  5.03555E-01  5.03193E-01  5.03009E-01  5.02969E-01  5.03025E-01  5.03113E-01  5.03144E-01  5.03003E-01  5.02555E-01  5.01647E-01  5.00126E-01  4.97863E-01  4.94791E-01  4.90952E-01  4.86555E-01  4.82042E-01  4.78144E-01  4.75929E-01  4.76810E-01  4.82518E-01  4.94998E-01  5.16223E-01  5.47863E-01  5.90703E-01  6.43644E-01  7.02147E-01  7.56522E-01  7.91704E-01  7.91704E-01
  2.62159E-01  2.62159E-01  2.80620E-01  3.12769E-01  3.51810E-01  3.91442E-01  4.27188E-01  4.56616E-01  4.78974E-01  4.94634E-01  5.04590E-01  5.10085E-01  5.12356E-01  5.12499E-01  5.11396E-01  5.09704E-01  5.07870E-01  5.06169E-01  5.04741E-01  5.03634E-01  5.02840E-01  5.02321E-01  5.02031E-01  5.01927E-01  5.01971E-01  5.02131E-01  5.02354E-01  5.02559E-01  5.02637E-01  5.02456E-01  5.01858E-01  5.00681E-01  4.98776E-01  4.96047E-01  4.92500E-01  4.88303E-01  4.83853E-01  4.79844E-01  4.77317E-01  4.77680E-01  4.82688E-01  4.94338E-01  5.14679E-01  5.45462E-01  5.87517E-01  6.39720E-01  6.97430E-01  7.50886E-01  7.85242E-01  7.85242E-01
  2.59116E-01  2.59116E-01  2.79232E-01  3.13943E-01  3.55534E-01  3.97057E-01  4.33776E-01  4.63301E-01  4.85078E-01  4.99723E-01  5.08462E-01  5.12714E-01  5.13847E-01  5.13032E-01  5.11186E-01  5.08966E-01  5.06798E-01  5.04923E-01  5.03441E-01  5.02362E-01  5.01642E-01  5.01216E-01  5.01020E-01  5.01000E-01  5.01119E-01  5.01354E-01  5.01667E-01  5.01986E-01  5.02212E-01  5.02217E-01  5.01848E-01  5.00933E-01  4.99314E-01  4.96873E-01  4.93588E-01  4.89596E-01  4.85257E-01  4.81234E-01  4.78542E-01  4.78582E-01  4.83118E-01  4.94179E-01  5.13864E-01  5.43966E-01  5.85327E-01  6.36765E-01  6.93538E-01  7.45866E-01  7.79233E-01  7.79233E-01
  2.55868E-01  2.55868E-01  2.77639E-01  3.14852E-01  3.58851E-01  4.02076E-01  4.39589E-01  4.69085E-01  4.90228E-01  5.03882E-01  5.11481E-01  5.14612E-01  5.14748E-01  5.13123E-01  5.10675E-01  5.08055E-01  5.05665E-01  5.03708E-01  5.02245E-01  5.01247E-01  5.00640E-01  5.00333E-01  5.00243E-01  5.00308E-01  5.00489E-01  5.00775E-01  5.01139E-01  5.01519E-01  5.01828E-01  5.01947E-01  5.01726E-01  5.00994E-01  4.99583E-01  4.97364E-01  4.94297E-01  4.90494E-01  4.86291E-01  4.82323E-01  4.79587E-01  4.79472E-01  4.83743E-01  4.94443E-01  5.13692E-01  5.43290E-01  5.84050E-01  6.34707E-01  6.90412E-01  7.41421E-01  7.73655E-01  7.73655E-01
  2.52409E-01  2.52409E-01  2.75824E-01  3.15450E-01  3.61691E-01  4.06428E-01  4.44581E-01  4.73970E-01  4.94486E-01  5.07223E-01  5.13807E-01  5.15964E-01  5.15258E-01  5.12969E-01  5.10048E-01  5.07136E-01  5.04608E-01  5.02632E-01  5.01233E-01  5.00348E-01  4.99873E-01  4.99694E-01  4.99712E-01  4.99859E-01  5.00094E-01  5.00411E-01  5.00792E-01  5.01190E-01  5.01529E-01  5.01700E-01  5.01557E-01  5.00932E-01  4.99656E-01  4.97592E-01  4.94690E-01  4.91049E-01  4.86990E-01  4.83132E-01  4.80454E-01  4.80334E-01  4.84530E-01  4.95085E-01  5.14107E-01  5.43371E-01  5.83623E-01  6.33482E-01  6.87997E-01  7.37512E-01  7.68488E-01  7.68488E-01
  2.48734E-01  2.48734E-01  2.73766E-01  3.15690E-01  3.63986E-01  4.10048E-01  4.48719E-01  4.77971E-01  4.97916E-01  5.09857E-01  5.15584E-01  5.16935E-01  5.15546E-01  5.12730E-01  5.09447E-01  5.06325E-01  5.03715E-01  5.01754E-01  5.00437E-01  4.99671E-01  4.99326E-01  4.99272E-01  4.99395E-01  4.99617E-01  4.99898E-01  5.00231E-01  5.00606E-01  5.00990E-01  5.01318E-01  5.01489E-01  5.01364E-01  5.00781E-01  4.99570E-01  4.97597E-01  4.94810E-01  4.91304E-01  4.87393E-01  4.83689E-01  4.81161E-01  4.81176E-01  4.85477E-01  4.96087E-01  5.15081E-01  5.44172E-01  5.83998E-01  6.33036E-01  6.86241E-01  7.34103E-01  7.63710E-01  7.63710E-01
  2.44836E-01  2.44836E-01  2.71448E-01  3.15525E-01  3.65669E-01  4.12875E-01  4.51973E-01  4.81101E-01  5.00578E-01  5.11883E-01  5.16935E-01  5.17660E-01  5.15746E-01  5.12530E-01  5.08977E-01  5.05702E-01  5.03038E-01  5.01098E-01  4.99854E-01  4.99190E-01  4.98957E-01  4.99010E-01  4.99225E-01  4.99515E-01  4.99836E-01  5.00175E-01  5.00529E-01  5.00876E-01  5.01160E-01  5.01291E-01  5.01135E-01  5.00535E-01  4.99332E-01  4.97395E-01  4.94681E-01  4.91288E-01  4.87536E-01  4.84034E-01  4.81750E-01  4.82038E-01  4.86618E-01  4.97476E-01  5.16628E-01  5.45686E-01  5.85148E-01  6.33326E-01  6.85093E-01  7.31149E-01  7.59293E-01  7.59293E-01
  2.40707E-01  2.40707E-01  2.68851E-01  3.14907E-01  3.66674E-01  4.14852E-01  4.54314E-01  4.83372E-01  5.02524E-01  5.13382E-01  5.17962E-01  5.18250E-01  5.15966E-01  5.12464E-01  5.08712E-01  5.05319E-01  5.02605E-01  5.00669E-01  4.99465E-01  4.98865E-01  4.98709E-01  4.98840E-01  4.99124E-01  4.99471E-01  4.99825E-01  5.00164E-01  5.00485E-01  5.00775E-01  5.00990E-01  5.01043E-01  5.00810E-01  5.00146E-01  4.98902E-01  4.96962E-01  4.94298E-01  4.91023E-01  4.87470E-01  4.84254E-01  4.82340E-01  4.83065E-01  4.88117E-01  4.99422E-01  5.18899E-01  5.48027E-01  5.87125E-01  6.34331E-01  6.84475E-01  7.28552E-01  7.55165E-01  7.55165E-01
  2.36290E-01  2.36290E-01  2.65897E-01  3.13759E-01  3.66964E-01  4.16002E-01  4.55828E-01  4.84919E-01  5.03913E-01  5.14523E-01  5.18824E-01  5.18839E-01  5.16311E-01  5.12607E-01  5.08696E-01  5.05190E-01  5.02403E-01  5.00430E-01  4.99220E-01  4.98636E-01  4.98511E-01  4.98682E-01  4.99010E-01  4.99394E-01  4.99769E-01  5.00102E-01  5.00383E-01  5.00605E-01  5.00728E-01  5.00674E-01  5.00329E-01  4.99563E-01  4.98246E-01  4.96285E-01  4.93675E-01  4.90553E-01  4.87270E-01  4.84454E-01  4.83065E-01  4.84416E-01  4.90143E-01  5.02084E-01  5.22029E-01  5.51281E-01  5.89952E-01  6.36014E-01  6.84310E-01  7.26234E-01  7.51266E-01  7.51266E-01
  2.31512E-01  2.31512E-01  2.62488E-01  3.12003E-01  3.66519E-01  4.16377E-01  4.56629E-01  4.85893E-01  5.04915E-01  5.15470E-01  5.19666E-01  5.19546E-01  5.16868E-01  5.13010E-01  5.08951E-01  5.05310E-01  5.02408E-01  5.00344E-01  4.99068E-01  4.98443E-01  4.98300E-01  4.98471E-01  4.98810E-01  4.99208E-01  4.99589E-01  4.99906E-01  5.00141E-01  5.00288E-01  5.00306E-01  5.00127E-01  4.99652E-01  4.98767E-01  4.97368E-01  4.95392E-01  4.92864E-01  4.89952E-01  4.87031E-01  4.84742E-01  4.84036E-01  4.86193E-01  4.92777E-01  5.05514E-01  5.26030E-01  5.55419E-01  5.93572E-01  6.38309E-01  6.84550E-01  7.24177E-01  7.47591E-01  7.47591E-01
  2.26345E-01  2.26345E-01  2.58579E-01  3.09588E-01  3.65293E-01  4.15950E-01  4.56710E-01  4.86308E-01  5.05557E-01  5.16257E-01  5.20528E-01  5.20413E-01  5.17677E-01  5.13709E-01  5.09506E-01  5.05703E-01  5.02636E-01  5.00417E-01  4.99006E-01  4.98274E-01  4.98053E-01  4.98172E-01  4.98481E-01  4.98861E-01  4.99225E-01  4.99511E-01  4.99692E-01  4.99757E-01  4.99667E-01  4.99360E-01  4.98753E-01  4.97755E-01  4.96292E-01  4.94335E-01  4.91945E-01  4.89325E-01  4.86877E-01  4.85252E-01  4.85388E-01  4.88519E-01  4.96118E-01  5.09772E-01  5.30916E-01  5.60411E-01  5.97924E-01  6.41150E-01  6.85148E-01  7.22361E-01  7.44132E-01  7.44132E-01
  2.20767E-01  2.20767E-01  2.54134E-01  3.06462E-01  3.63235E-01  4.14673E-01  4.56034E-01  4.86136E-01  5.05821E-01  5.16882E-01  5.21418E-01  5.21458E-01  5.18766E-01  5.14743E-01  5.10404E-01  5.06412E-01  5.03127E-01  5.00686E-01  4.99067E-01  4.98152E-01  4.97783E-01  4.97788E-01  4.98014E-01  4.98333E-01  4.98646E-01  4.98881E-01  4.99000E-01  4.98980E-01  4.98784E-01  4.98358E-01  4.97638E-01  4.96559E-01  4.95077E-01  4.93202E-01  4.91034E-01  4.88814E-01  4.86968E-01  4.86153E-01  4.87286E-01  4.91538E-01  5.00277E-01  5.14922E-01  5.36699E-01  5.66224E-01  6.02943E-01  6.44466E-01  6.86057E-01  7.20768E-01  7.40884E-01  7.40884E-01
  2.14758E-01  2.14758E-01  2.49114E-01  3.02570E-01  3.60280E-01  4.12483E-01  4.54539E-01  4.85321E-01  5.05662E-01  5.17312E-01  5.22320E-01  5.22683E-01  5.20156E-01  5.16147E-01  5.11697E-01  5.07500E-01  5.03953E-01  5.01224E-01  4.99319E-01  4.98142E-01  4.97544E-01  4.97363E-01  4.97441E-01  4.97646E-01  4.97869E-01  4.98029E-01  4.98074E-01  4.97969E-01  4.97679E-01  4.97160E-01  4.96366E-01  4.95259E-01  4.93831E-01  4.92130E-01  4.90296E-01  4.88604E-01  4.87501E-01  4.87644E-01  4.89915E-01  4.95410E-01  5.05366E-01  5.21026E-01  5.43384E-01  5.72812E-01  6.08558E-01  6.48190E-01  6.87231E-01  7.19380E-01  7.37841E-01  7.37841E-01
  2.08296E-01  2.08296E-01  2.43478E-01  2.97853E-01  3.56356E-01  4.09297E-01  4.52137E-01  4.83777E-01  5.05002E-01  5.17482E-01  5.23190E-01  5.24071E-01  5.21856E-01  5.17958E-01  5.13445E-01  5.09048E-01  5.05209E-01  5.02137E-01  4.99874E-01  4.98353E-01  4.97445E-01  4.96997E-01  4.96856E-01  4.96887E-01  4.96975E-01  4.97031E-01  4.96991E-01  4.96807E-01  4.96445E-01  4.95872E-01  4.95062E-01  4.94006E-01  4.92729E-01  4.91318E-01  4.89950E-01  4.88928E-01  4.88714E-01  4.89952E-01  4.93478E-01  5.00295E-01  5.11498E-01  5.28135E-01  5.50965E-01  5.80125E-01  6.14694E-01  6.52250E-01  6.88623E-01  7.18177E-01  7.34997E-01  7.34997E-01
  2.01360E-01  2.01360E-01  2.37185E-01  2.92246E-01  3.51379E-01  4.05014E-01  4.48717E-01  4.81386E-01  5.03725E-01  5.17290E-01  5.23950E-01  5.25575E-01  5.23855E-01  5.20204E-01  5.15712E-01  5.11152E-01  5.07017E-01  5.03567E-01  5.00889E-01  4.98951E-01  4.97653E-01  4.96859E-01  4.96425E-01  4.96218E-01  4.96123E-01  4.96049E-01  4.95915E-01  4.95664E-01  4.95262E-01  4.94690E-01  4.93939E-01  4.93030E-01  4.92021E-01  4.91031E-01  4.90271E-01  4.90063E-01  4.90872E-01  4.93320E-01  4.98181E-01  5.06351E-01  5.18769E-01  5.36279E-01  5.59415E-01  5.88095E-01  6.21270E-01  6.56576E-01  6.90190E-01  7.17142E-01  7.32348E-01  7.32348E-01
  1.93927E-01  1.93927E-01  2.30191E-01  2.85679E-01  3.45251E-01  3.99513E-01  4.44134E-01  4.77989E-01  5.01669E-01  5.16587E-01  5.24475E-01  5.27105E-01  5.26111E-01  5.22890E-01  5.18552E-01  5.13913E-01  5.09519E-01  5.05689E-01  5.02563E-01  5.00156E-01  4.98403E-01  4.97193E-01  4.96398E-01  4.95895E-01  4.95573E-01  4.95342E-01  4.95112E-01  4.94811E-01  4.94411E-01  4.93903E-01  4.93301E-01  4.92648E-01  4.92031E-01  4.91599E-01  4.91584E-01  4.92322E-01  4.94266E-01  4.98001E-01  5.04226E-01  5.13717E-01  5.27250E-01  5.45468E-01  5.68688E-01  5.96644E-01  6.28200E-01  6.61097E-01  6.91889E-01  7.16256E-01  7.29888E-01  7.29888E-01
