  0.00000E+00  3.83211E+00  7.64847E+00  1.14334E+01  1.51713E+01  1.88470E+01  2.24451E+01  2.59510E+01  2.93503E+01  3.26290E+01  3.57736E+01  3.87712E+01  4.16095E+01  4.42768E+01  4.67622E+01  4.90554E+01  5.11470E+01  5.30284E+01  5.46920E+01  5.61308E+01  5.73389E+01  5.83115E+01  5.90444E+01  5.95347E+01  5.97803E+01  5.97803E+01  5.95347E+01  5.90444E+01  5.83115E+01  5.73389E+01  5.61308E+01  5.46920E+01  5.30284E+01  5.11470E+01  4.90554E+01  4.67622E+01  4.42768E+01  4.16095E+01  3.87712E+01  3.57736E+01  3.26290E+01  2.93503E+01  2.59510E+01  2.24451E+01  1.88469E+01  1.51713E+01  1.14334E+01  7.64846E+00  3.83211E+00 -7.49036E-06
  0.00000E+00  4.15321E+00  8.28936E+00  1.23914E+01  1.64426E+01  2.04262E+01  2.43259E+01  2.81256E+01  3.18097E+01  3.53631E+01  3.87712E+01  4.20200E+01  4.50961E+01  4.79869E+01  5.06805E+01  5.31659E+01  5.54328E+01  5.74719E+01  5.92748E+01  6.08342E+01  6.21436E+01  6.31976E+01  6.39919E+01  6.45233E+01  6.47895E+01  6.47895E+01  6.45233E+01  6.39919E+01  6.31976E+01  6.21436E+01  6.08342E+01  5.92748E+01  5.74719E+01  5.54328E+01  5.31659E+01  5.06805E+01  4.79869E+01  4.50961E+01  4.20200E+01  3.87712E+01  3.53631E+01  3.18097E+01  2.81256E+01  2.43259E+01  2.04262E+01  1.64426E+01  1.23915E+01  8.28936E+00  4.15322E+00 -8.11801E-06
  0.00000E+00  4.45725E+00  8.89619E+00  1.32986E+01  1.76463E+01  2.19215E+01  2.61067E+01  3.01845E+01  3.41384E+01  3.79519E+01  4.16095E+01  4.50961E+01  4.83974E+01  5.14998E+01  5.43907E+01  5.70580E+01  5.94908E+01  6.16792E+01  6.36141E+01  6.52876E+01  6.66928E+01  6.78240E+01  6.86765E+01  6.92468E+01  6.95325E+01  6.95325E+01  6.92468E+01  6.86765E+01  6.78240E+01  6.66928E+01  6.52876E+01  6.36141E+01  6.16792E+01  5.94908E+01  5.70579E+01  5.43906E+01  5.14998E+01  4.83974E+01  4.50961E+01  4.16095E+01  3.79519E+01  3.41384E+01  3.01845E+01  2.61067E+01  2.19215E+01  1.76463E+01  1.32986E+01  8.89619E+00  4.45726E+00 -8.71229E-06
  0.00000E+00  4.74298E+00  9.46647E+00  1.41511E+01  1.87775E+01  2.33268E+01  2.77802E+01  3.21195E+01  3.63267E+01  4.03847E+01  4.42768E+01  4.79869E+01  5.14998E+01  5.48012E+01  5.78773E+01  6.07155E+01  6.33043E+01  6.56330E+01  6.76920E+01  6.94728E+01  7.09681E+01  7.21718E+01  7.30789E+01  7.36857E+01  7.39898E+01  7.39898E+01  7.36857E+01  7.30789E+01  7.21718E+01  7.09681E+01  6.94728E+01  6.76920E+01  6.56330E+01  6.33043E+01  6.07155E+01  5.78773E+01  5.48012E+01  5.14998E+01  4.79869E+01  4.42768E+01  4.03847E+01  3.63267E+01  3.21195E+01  2.77802E+01  2.33268E+01  1.87775E+01  1.41511E+01  9.46646E+00  4.74298E+00 -9.27078E-06
  0.00000E+00  5.00921E+00  9.99784E+00  1.49454E+01  1.98315E+01  2.46362E+01  2.93396E+01  3.39224E+01  3.83658E+01  4.26516E+01  4.67622E+01  5.06805E+01  5.43907E+01  5.78773E+01  6.11261E+01  6.41237E+01  6.68578E+01  6.93171E+01  7.14917E+01  7.33724E+01  7.49517E+01  7.62229E+01  7.71810E+01  7.78219E+01  7.81430E+01  7.81430E+01  7.78219E+01  7.71810E+01  7.62229E+01  7.49517E+01  7.33724E+01  7.14917E+01  6.93171E+01  6.68578E+01  6.41236E+01  6.11260E+01  5.78773E+01  5.43907E+01  5.06805E+01  4.67622E+01  4.26516E+01  3.83658E+01  3.39224E+01  2.93396E+01  2.46361E+01  1.98315E+01  1.49454E+01  9.99783E+00  5.00922E+00 -9.79117E-06
  0.00000E+00  5.25486E+00  1.04881E+01  1.56783E+01  2.08040E+01  2.58443E+01  3.07784E+01  3.55859E+01  4.02473E+01  4.47433E+01  4.90554E+01  5.31659E+01  5.70580E+01  6.07155E+01  6.41237E+01  6.72683E+01  7.01364E+01  7.27164E+01  7.49976E+01  7.69706E+01  7.86273E+01  7.99609E+01  8.09659E+01  8.16382E+01  8.19751E+01  8.19751E+01  8.16382E+01  8.09659E+01  7.99609E+01  7.86273E+01  7.69706E+01  7.49976E+01  7.27164E+01  7.01364E+01  6.72682E+01  6.41236E+01  6.07155E+01  5.70580E+01  5.31659E+01  4.90554E+01  4.47433E+01  4.02473E+01  3.55859E+01  3.07784E+01  2.58443E+01  2.08040E+01  1.56783E+01  1.04881E+01  5.25487E+00 -1.02713E-05
  0.00000E+00  5.47892E+00  1.09353E+01  1.63468E+01  2.16911E+01  2.69463E+01  3.20907E+01  3.71033E+01  4.19634E+01  4.66510E+01  5.11470E+01  5.54328E+01  5.94908E+01  6.33043E+01  6.68578E+01  7.01364E+01  7.31269E+01  7.58169E+01  7.81953E+01  8.02524E+01  8.19798E+01  8.33703E+01  8.44181E+01  8.51191E+01  8.54703E+01  8.54703E+01  8.51191E+01  8.44181E+01  8.33703E+01  8.19798E+01  8.02524E+01  7.81953E+01  7.58169E+01  7.31269E+01  7.01364E+01  6.68577E+01  6.33043E+01  5.94908E+01  5.54328E+01  5.11470E+01  4.66510E+01  4.19634E+01  3.71032E+01  3.20907E+01  2.69462E+01  2.16911E+01  1.63468E+01  1.09353E+01  5.47892E+00 -1.07093E-05
  0.00000E+00  5.68046E+00  1.13376E+01  1.69481E+01  2.24890E+01  2.79375E+01  3.32711E+01  3.84681E+01  4.35070E+01  4.83671E+01  5.30284E+01  5.74719E+01  6.16792E+01  6.56330E+01  6.93171E+01  7.27164E+01  7.58169E+01  7.86058E+01  8.10718E+01  8.32045E+01  8.49954E+01  8.64370E+01  8.75235E+01  8.82502E+01  8.86144E+01  8.86144E+01  8.82502E+01  8.75235E+01  8.64370E+01  8.49954E+01  8.32045E+01  8.10718E+01  7.86058E+01  7.58169E+01  7.27164E+01  6.93171E+01  6.56330E+01  6.16792E+01  5.74719E+01  5.30284E+01  4.83671E+01  4.35070E+01  3.84681E+01  3.32711E+01  2.79375E+01  2.24890E+01  1.69481E+01  1.13376E+01  5.68047E+00 -1.11032E-05
  0.00000E+00  5.85866E+00  1.16932E+01  1.74798E+01  2.31945E+01  2.88139E+01  3.43149E+01  3.96749E+01  4.48718E+01  4.98844E+01  5.46920E+01  5.92748E+01  6.36141E+01  6.76920E+01  7.14917E+01  7.49976E+01  7.81953E+01  8.10718E+01  8.36150E+01  8.58147E+01  8.76618E+01  8.91486E+01  9.02691E+01  9.10187E+01  9.13943E+01  9.13943E+01  9.10187E+01  9.02691E+01  8.91486E+01  8.76618E+01  8.58147E+01  8.36150E+01  8.10718E+01  7.81953E+01  7.49976E+01  7.14917E+01  6.76920E+01  6.36141E+01  5.92748E+01  5.46920E+01  4.98844E+01  4.48718E+01  3.96749E+01  3.43149E+01  2.88139E+01  2.31945E+01  1.74798E+01  1.16932E+01  5.85867E+00 -1.14515E-05
  0.00000E+00  6.01279E+00  1.20009E+01  1.79396E+01  2.38047E+01  2.95719E+01  3.52176E+01  4.07186E+01  4.60523E+01  5.11967E+01  5.61308E+01  6.08342E+01  6.52876E+01  6.94728E+01  7.33724E+01  7.69706E+01  8.02524E+01  8.32045E+01  8.58147E+01  8.80723E+01  8.99680E+01  9.14939E+01  9.26439E+01  9.34132E+01  9.37986E+01  9.37986E+01  9.34132E+01  9.26439E+01  9.14939E+01  8.99680E+01  8.80723E+01  8.58147E+01  8.32045E+01  8.02524E+01  7.69706E+01  7.33724E+01  6.94728E+01  6.52876E+01  6.08342E+01  5.61308E+01  5.11967E+01  4.60523E+01  4.07186E+01  3.52176E+01  2.95719E+01  2.38047E+01  1.79396E+01  1.20009E+01  6.01279E+00 -1.17528E-05
  0.00000E+00  6.14221E+00  1.22592E+01  1.83258E+01  2.43170E+01  3.02084E+01  3.59756E+01  4.15950E+01  4.70435E+01  5.22987E+01  5.73389E+01  6.21436E+01  6.66928E+01  7.09681E+01  7.49517E+01  7.86273E+01  8.19798E+01  8.49954E+01  8.76618E+01  8.99680E+01  9.19044E+01  9.34632E+01  9.46379E+01  9.54238E+01  9.58175E+01  9.58175E+01  9.54238E+01  9.46379E+01  9.34632E+01  9.19044E+01  8.99680E+01  8.76618E+01  8.49954E+01  8.19798E+01  7.86273E+01  7.49517E+01  7.09681E+01  6.66929E+01  6.21436E+01  5.73389E+01  5.22987E+01  4.70435E+01  4.15950E+01  3.59756E+01  3.02084E+01  2.43170E+01  1.83258E+01  1.22592E+01  6.14221E+00 -1.20058E-05
  0.00000E+00  6.24638E+00  1.24671E+01  1.86366E+01  2.47295E+01  3.07208E+01  3.65858E+01  4.23005E+01  4.78414E+01  5.31857E+01  5.83115E+01  6.31976E+01  6.78240E+01  7.21718E+01  7.62229E+01  7.99609E+01  8.33703E+01  8.64370E+01  8.91486E+01  9.14939E+01  9.34632E+01  9.50484E+01  9.62431E+01  9.70423E+01  9.74427E+01  9.74427E+01  9.70423E+01  9.62431E+01  9.50484E+01  9.34632E+01  9.14939E+01  8.91486E+01  8.64370E+01  8.33703E+01  7.99609E+01  7.62229E+01  7.21718E+01  6.78240E+01  6.31976E+01  5.83115E+01  5.31857E+01  4.78414E+01  4.23005E+01  3.65858E+01  3.07208E+01  2.47295E+01  1.86366E+01  1.24671E+01  6.24639E+00 -1.22094E-05
  0.00000E+00  6.32490E+00  1.26238E+01  1.88708E+01  2.50403E+01  3.11069E+01  3.70457E+01  4.28322E+01  4.84427E+01  5.38542E+01  5.90444E+01  6.39919E+01  6.86765E+01  7.30789E+01  7.71810E+01  8.09659E+01  8.44181E+01  8.75235E+01  9.02691E+01  9.26439E+01  9.46379E+01  9.62431E+01  9.74528E+01  9.82620E+01  9.86675E+01  9.86675E+01  9.82620E+01  9.74528E+01  9.62431E+01  9.46379E+01  9.26439E+01  9.02691E+01  8.75235E+01  8.44181E+01  8.09659E+01  7.71810E+01  7.30789E+01  6.86765E+01  6.39919E+01  5.90444E+01  5.38542E+01  4.84427E+01  4.28322E+01  3.70457E+01  3.11069E+01  2.50403E+01  1.88708E+01  1.26238E+01  6.32490E+00 -1.23628E-05
  0.00000E+00  6.37742E+00  1.27286E+01  1.90275E+01  2.52482E+01  3.13652E+01  3.73533E+01  4.31879E+01  4.88450E+01  5.43014E+01  5.95347E+01  6.45233E+01  6.92468E+01  7.36857E+01  7.78219E+01  8.16382E+01  8.51191E+01  8.82502E+01  9.10187E+01  9.34132E+01  9.54238E+01  9.70423E+01  9.82620E+01  9.90780E+01  9.94868E+01  9.94868E+01  9.90780E+01  9.82620E+01  9.70423E+01  9.54238E+01  9.34132E+01  9.10187E+01  8.82502E+01  8.51191E+01  8.16382E+01  7.78219E+01  7.36857E+01  6.92468E+01  6.45233E+01  5.95347E+01  5.43014E+01  4.88450E+01  4.31879E+01  3.73533E+01  3.13652E+01  2.52482E+01  1.90275E+01  1.27286E+01  6.37742E+00 -1.24655E-05
  0.00000E+00  6.40373E+00  1.27811E+01  1.91060E+01  2.53524E+01  3.14946E+01  3.75074E+01  4.33661E+01  4.90465E+01  5.45255E+01  5.97803E+01  6.47895E+01  6.95325E+01  7.39898E+01  7.81430E+01  8.19751E+01  8.54703E+01  8.86144E+01  9.13943E+01  9.37986E+01  9.58175E+01  9.74427E+01  9.86675E+01  9.94868E+01  9.98973E+01  9.98973E+01  9.94868E+01  9.86675E+01  9.74427E+01  9.58175E+01  9.37986E+01  9.13943E+01  8.86144E+01  8.54703E+01  8.19751E+01  7.81430E+01  7.39898E+01  6.95325E+01  6.47895E+01  5.97803E+01  5.45255E+01  4.90465E+01  4.33661E+01  3.75074E+01  3.14946E+01  2.53524E+01  1.91061E+01  1.27811E+01  6.40374E+00 -1.25169E-05
  0.00000E+00  6.40373E+00  1.27811E+01  1.91060E+01  2.53524E+01  3.14946E+01  3.75074E+01  4.33661E+01  4.90465E+01  5.45255E+01  5.97803E+01  6.47895E+01  6.95325E+01  7.39898E+01  7.81430E+01  8.19751E+01  8.54703E+01  8.86144E+01  9.13943E+01  9.37986E+01  9.58175E+01  9.74427E+01  9.86675E+01  9.94868E+01  9.98973E+01  9.98973E+01  9.94868E+01  9.86675E+01  9.74427E+01  9.58175E+01  9.37986E+01  9.13943E+01  8.86144E+01  8.54703E+01  8.19751E+01  7.81430E+01  7.39898E+01  6.95325E+01  6.47895E+01  5.97803E+01  5.45255E+01  4.90465E+01  4.33661E+01  3.75074E+01  3.14946E+01  2.53524E+01  1.91061E+01  1.27811E+01  6.40374E+00 -1.25169E-05
  0.00000E+00  6.37742E+00  1.27286E+01  1.90275E+01  2.52482E+01  3.13652E+01  3.73533E+01  4.31879E+01  4.88450E+01  5.43014E+01  5.95347E+01  6.45233E+01  6.92468E+01  7.36857E+01  7.78219E+01  8.16382E+01  8.51191E+01  8.82502E+01  9.10187E+01  9.34132E+01  9.54238E+01  9.70423E+01  9.82620E+01  9.90780E+01  9.94868E+01  9.94868E+01  9.90780E+01  9.82620E+01  9.70423E+01  9.54238E+01  9.34132E+01  9.10187E+01  8.82502E+01  8.51191E+01  8.16382E+01  7.78219E+01  7.36857E+01  6.92468E+01  6.45233E+01  5.95347E+01  5.43014E+01  4.88450E+01  4.31879E+01  3.73533E+01  3.13652E+01  2.52482E+01  1.90275E+01  1.27286E+01  6.37742E+00 -1.24655E-05
  0.00000E+00  6.32490E+00  1.26238E+01  1.88708E+01  2.50403E+01  3.11069E+01  3.70457E+01  4.28322E+01  4.84427E+01  5.38542E+01  5.90444E+01  6.39919E+01  6.86765E+01  7.30789E+01  7.71810E+01  8.09659E+01  8.44181E+01  8.75235E+01  9.02691E+01  9.26439E+01  9.46379E+01  9.62431E+01  9.74528E+01  9.82620E+01  9.86675E+01  9.86675E+01  9.82620E+01  9.74528E+01  9.62431E+01  9.46379E+01  9.26439E+01  9.02691E+01  8.75235E+01  8.44181E+01  8.09659E+01  7.71810E+01  7.30789E+01  6.86765E+01  6.39919E+01  5.90444E+01  5.38542E+01  4.84427E+01  4.28322E+01  3.70457E+01  3.11069E+01  2.50403E+01  1.88708E+01  1.26238E+01  6.32490E+00 -1.23628E-05
  0.00000E+00  6.24638E+00  1.24671E+01  1.86366E+01  2.47295E+01  3.07208E+01  3.65858E+01  4.23005E+01  4.78414E+01  5.31857E+01  5.83115E+01  6.31976E+01  6.78240E+01  7.21718E+01  7.62229E+01  7.99609E+01  8.33703E+01  8.64370E+01  8.91486E+01  9.14939E+01  9.34632E+01  9.50484E+01  9.62431E+01  9.70423E+01  9.74427E+01  9.74427E+01  9.70423E+01  9.62431E+01  9.50484E+01  9.34632E+01  9.14939E+01  8.91486E+01  8.64370E+01  8.33703E+01  7.99609E+01  7.62229E+01  7.21718E+01  6.78240E+01  6.31976E+01  5.83115E+01  5.31857E+01  4.78414E+01  4.23005E+01  3.65858E+01  3.07208E+01  2.47295E+01  1.86366E+01  1.24671E+01  6.24639E+00 -1.22094E-05
  0.00000E+00  6.14221E+00  1.22592E+01  1.83258E+01  2.43171E+01  3.02084E+01  3.59756E+01  4.15950E+01  4.70435E+01  5.22987E+01  5.73389E+01  6.21436E+01  6.66928E+01  7.09681E+01  7.49517E+01  7.86273E+01  8.19798E+01  8.49954E+01  8.76618E+01  8.99680E+01  9.19044E+01  9.34632E+01  9.46379E+01  9.54238E+01  9.58175E+01  9.58175E+01  9.54238E+01  9.46379E+01  9.34632E+01  9.19044E+01  8.99680E+01  8.76618E+01  8.49954E+01  8.19798E+01  7.86273E+01  7.49517E+01  7.09681E+01  6.66929E+01  6.21436E+01  5.73389E+01  5.22987E+01  4.70435E+01  4.15950E+01  3.59756E+01  3.02084E+01  2.43170E+01  1.83258E+01  1.22592E+01  6.14221E+00 -1.20058E-05
  0.00000E+00  6.01279E+00  1.20009E+01  1.79396E+01  2.38047E+01  2.95719E+01  3.52176E+01  4.07186E+01  4.60523E+01  5.11967E+01  5.61308E+01  6.08342E+01  6.52876E+01  6.94728E+01  7.33724E+01  7.69706E+01  8.02524E+01  8.32045E+01  8.58147E+01  8.80723E+01  8.99680E+01  9.14939E+01  9.26439E+01  9.34132E+01  9.37986E+01  9.37986E+01  9.34132E+01  9.26439E+01  9.14939E+01  8.99680E+01  8.80723E+01  8.58147E+01  8.32045E+01  8.02524E+01  7.69706E+01  7.33724E+01  6.94728E+01  6.52876E+01  6.08342E+01  5.61308E+01  5.11967E+01  4.60523E+01  4.07186E+01  3.52176E+01  2.95719E+01  2.38047E+01  1.79396E+01  1.20009E+01  6.01279E+00 -1.17528E-05
  0.00000E+00  5.85866E+00  1.16932E+01  1.74798E+01  2.31945E+01  2.88139E+01  3.43149E+01  3.96749E+01  4.48718E+01  4.98844E+01  5.46920E+01  5.92748E+01  6.36141E+01  6.76920E+01  7.14917E+01  7.49976E+01  7.81953E+01  8.10718E+01  8.36150E+01  8.58147E+01  8.76618E+01  8.91486E+01  9.02691E+01  9.10187E+01  9.13943E+01  9.13943E+01  9.10187E+01  9.02691E+01  8.91486E+01  8.76618E+01  8.58147E+01  8.36150E+01  8.10718E+01  7.81953E+01  7.49976E+01  7.14917E+01  6.76920E+01  6.36141E+01  5.92748E+01  5.46920E+01  4.98844E+01  4.48718E+01  3.96749E+01  3.43149E+01  2.88139E+01  2.31945E+01  1.74798E+01  1.16932E+01  5.85867E+00 -1.14515E-05
  0.00000E+00  5.68046E+00  1.13376E+01  1.69481E+01  2.24890E+01  2.79375E+01  3.32711E+01  3.84681E+01  4.35070E+01  4.83671E+01  5.30284E+01  5.74719E+01  6.16792E+01  6.56330E+01  6.93171E+01  7.27164E+01  7.58169E+01  7.86058E+01  8.10718E+01  8.32045E+01  8.49954E+01  8.64370E+01  8.75235E+01  8.82502E+01  8.86144E+01  8.86144E+01  8.82502E+01  8.75235E+01  8.64370E+01  8.49954E+01  8.32045E+01  8.10718E+01  7.86058E+01  7.58169E+01  7.27164E+01  6.93171E+01  6.56330E+01  6.16792E+01  5.74719E+01  5.30284E+01  4.83671E+01  4.35070E+01  3.84681E+01  3.32711E+01  2.79375E+01  2.24890E+01  1.69481E+01  1.13376E+01  5.68047E+00 -1.11032E-05
  0.00000E+00  5.47892E+00  1.09353E+01  1.63468E+01  2.16911E+01  2.69463E+01  3.20907E+01  3.71033E+01  4.19634E+01  4.66510E+01  5.11470E+01  5.54328E+01  5.94908E+01  6.33043E+01  6.68578E+01  7.01364E+01  7.31269E+01  7.58169E+01  7.81953E+01  8.02524E+01  8.19798E+01  8.33703E+01  8.44181E+01  8.51191E+01  8.54703E+01  8.54703E+01  8.51191E+01  8.44181E+01  8.33703E+01  8.19798E+01  8.02524E+01  7.81953E+01  7.58169E+01  7.31269E+01  7.01364E+01  6.68577E+01  6.33043E+01  5.94908E+01  5.54328E+01  5.11470E+01  4.66510E+01  4.19634E+01  3.71032E+01  3.20907E+01  2.69462E+01  2.16911E+01  1.63468E+01  1.09353E+01  5.47892E+00 -1.07093E-05
